policy,estimator,arm,estimate,std_error,ci_low,ci_high,valid,note,effective_sample_fraction,rep
epsilon_greedy,aw_aipw,3,0.0941840072596257,0.0485342140936262,-0.0009413043818379,0.1893093189010894,True,,0.16299396819171,99
epsilon_greedy,difference_in_means,1,0.1152173913043478,0.0622410024723797,-0.006772731903185,0.2372075145118806,True,,0.9794219121365788,100
epsilon_greedy,ipw,1,0.1847502859130351,0.0778009351159705,0.0322632551221952,0.3372373167038751,True,,0.9794219121365788,100
epsilon_greedy,aipw,1,0.1418619625712952,0.0637673329296042,0.016880286639096,0.2668436385034945,True,,0.9794219121365788,100
epsilon_greedy,aw_aipw,1,0.1343606469414985,0.0631642687648567,0.0105609550525709,0.2581603388304261,True,,0.9794219121365788,100
epsilon_greedy,difference_in_means,2,0.1344526510825147,0.0405458106457704,0.054984322492824,0.2139209796722055,True,,0.1496569203543884,100
epsilon_greedy,ipw,2,0.1893496996433342,0.0478548777416722,0.0955558627850891,0.2831435365015792,True,,0.1496569203543884,100
epsilon_greedy,aipw,2,0.1565729114659048,0.0429439556909986,0.0724043049578637,0.240741517973946,True,,0.1496569203543884,100
epsilon_greedy,aw_aipw,2,0.1592229112213528,0.0431809900611569,0.0745897258847033,0.2438560965580024,True,,0.1496569203543884,100
epsilon_greedy,difference_in_means,3,0.107835775705462,0.0469584873895448,0.0157988316534758,0.1998727197574481,True,,0.9209932388657396,100
epsilon_greedy,ipw,3,0.2438049082141396,0.0797139430736828,0.087568450724045,0.4000413657042342,True,,0.9209932388657396,100
epsilon_greedy,aipw,3,0.1116904143178502,0.0644978504913951,-0.0147230497255332,0.2381038783612337,True,,0.9209932388657396,100
epsilon_greedy,aw_aipw,3,0.1137392342688711,0.0626301948282657,-0.0090136919392564,0.2364921604769987,True,,0.9209932388657396,100
epsilon_greedy,difference_in_means,1,0.2228562313551875,0.0391468621699956,0.1461297913942424,0.2995826713161326,True,,0.1028822659943583,101
epsilon_greedy,ipw,1,0.222830207601709,0.0439320334373914,0.1367250042968124,0.3089354109066056,True,,0.1028822659943583,101
epsilon_greedy,aipw,1,0.2336580058644498,0.043879348228651,0.1476560636712023,0.3196599480576974,True,,0.1028822659943583,101
epsilon_greedy,aw_aipw,1,0.2344641748742142,0.043390797117501,0.1494197752634278,0.3195085744850007,True,,0.1028822659943583,101
epsilon_greedy,difference_in_means,2,0.1698834440406066,0.0539440058423493,0.0641551354077837,0.2756117526734295,True,,0.96912397239746,101
epsilon_greedy,ipw,2,0.2415213848132797,0.0784840708460703,0.0876954325948917,0.3953473370316677,True,,0.96912397239746,101
epsilon_greedy,aipw,2,0.1728335616759345,0.0674840992164799,0.0405671576825061,0.305099965669363,True,,0.96912397239746,101
epsilon_greedy,aw_aipw,2,0.1693532820283264,0.0664383858523231,0.0391364385667976,0.2995701254898552,True,,0.96912397239746,101
epsilon_greedy,difference_in_means,3,0.2060186314197922,0.0513404664181718,0.1053931662906873,0.306644096548897,True,,0.9558116398792942,101
epsilon_greedy,ipw,3,0.2831877616031483,0.0804285995678094,0.1255506031232481,0.4408249200830485,True,,0.9558116398792942,101
epsilon_greedy,aipw,3,0.236233712320232,0.0684670239903784,0.1020408111704503,0.3704266134700137,True,,0.9558116398792942,101
epsilon_greedy,aw_aipw,3,0.2311374797157345,0.0673005572009396,0.0992308114624149,0.363044147969054,True,,0.9558116398792942,101
epsilon_greedy,difference_in_means,1,0.1483983286908077,0.048552586365664,0.0532370080578357,0.2435596493237798,True,,0.915096547666996,102
epsilon_greedy,ipw,1,0.170980474185639,0.0922633526666788,-0.009852374133969,0.3518133225052471,True,,0.915096547666996,102
epsilon_greedy,aipw,1,0.1501661301909646,0.0728823089799277,0.0073194294801861,0.2930128309017432,True,,0.915096547666996,102
epsilon_greedy,aw_aipw,1,0.1529860714673434,0.0707112818090137,0.0143945058210141,0.2915776371136727,True,,0.915096547666996,102
epsilon_greedy,difference_in_means,2,0.1057407407407407,0.0419854429804595,0.0234507846240799,0.1880306968574016,True,,0.30576920326763,102
epsilon_greedy,ipw,2,0.0659952245337979,0.0681715242743532,-0.0676185078151324,0.1996089568827284,True,,0.30576920326763,102
epsilon_greedy,aipw,2,0.116815554113821,0.0578134191401175,0.003503334776072,0.23012777345157,True,,0.30576920326763,102
epsilon_greedy,aw_aipw,2,0.1032455624825179,0.0565649735456622,-0.0076197484534408,0.2141108734184768,True,,0.30576920326763,102
epsilon_greedy,difference_in_means,3,0.091626065773447,0.0442561271971774,0.0048856503717555,0.1783664811751384,True,,0.8012068213158954,102
epsilon_greedy,ipw,3,0.0672640186469125,0.0836924839363026,-0.0967702356449377,0.2312982729387628,True,,0.8012068213158954,102
epsilon_greedy,aipw,3,0.1321244793581446,0.068025583839151,-0.0012032149939013,0.2654521737101905,True,,0.8012068213158954,102
epsilon_greedy,aw_aipw,3,0.1213283041372672,0.0658693481119519,-0.0077732458472899,0.2504298541218244,True,,0.8012068213158954,102
epsilon_greedy,difference_in_means,1,0.1047331926439553,0.0554524773242438,-0.0039516657650866,0.2134180510529973,True,,0.9632692665179556,103
epsilon_greedy,ipw,1,0.1171940974793949,0.0768546614929031,-0.0334382710907125,0.2678264660495025,True,,0.9632692665179556,103
epsilon_greedy,aipw,1,0.1615298917111235,0.063241302906048,0.0375792156798811,0.2854805677423659,True,,0.9632692665179556,103
epsilon_greedy,aw_aipw,1,0.166558304558281,0.0621700480372904,0.0447072494880667,0.2884093596284954,True,,0.9632692665179556,103
epsilon_greedy,difference_in_means,2,0.1408343814846067,0.0421083888657913,0.0583034558606482,0.2233653071085652,True,,0.5538645605152198,103
epsilon_greedy,ipw,2,0.1178280648947501,0.0644707575695744,-0.0085322979976288,0.2441884277871291,True,,0.5538645605152198,103
epsilon_greedy,aipw,2,0.10943664263714,0.0572880089784416,-0.0028457917066128,0.2217190769808928,True,,0.5538645605152198,103
epsilon_greedy,aw_aipw,2,0.1093134642806387,0.0550015656915078,0.0015123764319694,0.217114552129308,True,,0.5538645605152198,103
epsilon_greedy,difference_in_means,3,0.1135866199613309,0.0418882286771659,0.0314872003779078,0.1956860395447541,True,,0.4985123351599168,103
epsilon_greedy,ipw,3,0.0969764913564851,0.0633365722129829,-0.0271609090851817,0.2211138917981521,True,,0.4985123351599168,103
epsilon_greedy,aipw,3,0.0819757874121724,0.0552765652661639,-0.0263642896985865,0.1903158645229314,True,,0.4985123351599168,103
epsilon_greedy,aw_aipw,3,0.0967350082582845,0.0514509442466243,-0.0041069894356774,0.1975770059522465,True,,0.4985123351599168,103
epsilon_greedy,difference_in_means,1,0.1364423778264041,0.0463121121861074,0.045672305893655,0.2272124497591532,True,,0.1943481541960763,104
epsilon_greedy,ipw,1,0.1434785776855581,0.0553617795912928,0.0349714835665796,0.2519856718045366,True,,0.1943481541960763,104
epsilon_greedy,aipw,1,0.1262222821433218,0.0455588035430137,0.036928668020279,0.2155158962663647,True,,0.1943481541960763,104
epsilon_greedy,aw_aipw,1,0.1254626033974124,0.0452312219403632,0.0368110374175625,0.2141141693772623,True,,0.1943481541960763,104
epsilon_greedy,difference_in_means,2,0.0943840579710145,0.0641279433208347,-0.0313044013404474,0.2200725172824764,True,,0.9755925704188316,104
epsilon_greedy,ipw,2,0.1048342796542481,0.0832399498382046,-0.0583130241035536,0.2679815834120498,True,,0.9755925704188316,104
epsilon_greedy,aipw,2,0.096742854117151,0.0669664665769165,-0.0345090085455106,0.2279947167798126,True,,0.9755925704188316,104
epsilon_greedy,aw_aipw,2,0.0954327554263441,0.0662030258955091,-0.0343227909964262,0.2251883018491146,True,,0.9755925704188316,104
epsilon_greedy,difference_in_means,3,0.0599937343358396,0.0612853144200902,-0.0601232747087505,0.1801107433804297,True,,0.973073815388322,104
epsilon_greedy,ipw,3,0.1012576579181184,0.082077537189743,-0.0596113589135248,0.2621266747497616,True,,0.973073815388322,104
epsilon_greedy,aipw,3,0.0769934156570993,0.0674826050723452,-0.0552700598676372,0.2092568911818359,True,,0.973073815388322,104
epsilon_greedy,aw_aipw,3,0.0787579907146532,0.0678638603002712,-0.054252731325736,0.2117687127550425,True,,0.973073815388322,104
epsilon_greedy,difference_in_means,1,0.2025850340136054,0.0457677513814339,0.1128818896526116,0.2922881783745993,True,,0.2465568908304766,105
epsilon_greedy,ipw,1,0.2291256997246688,0.0467905206281032,0.137417964475708,0.3208334349736296,True,,0.2465568908304766,105
epsilon_greedy,aipw,1,0.2094203849440736,0.0441192102474874,0.1229483218326476,0.2958924480554996,True,,0.2465568908304766,105
epsilon_greedy,aw_aipw,1,0.2059873477218491,0.0436278650130461,0.1204783035739036,0.2914963918697946,True,,0.2465568908304766,105
epsilon_greedy,difference_in_means,2,0.119047619047619,0.0613566081476601,-0.0012091231353316,0.2393043612305697,True,,0.9764027740526612,105
epsilon_greedy,ipw,2,0.2177537142676379,0.0803147089495677,0.0603397772976682,0.3751676512376075,True,,0.9764027740526612,105
epsilon_greedy,aipw,2,0.1350249459301008,0.0677784502248598,0.0021816245614347,0.267868267298767,True,,0.9764027740526612,105
epsilon_greedy,aw_aipw,2,0.1307849346100582,0.0664794323012263,0.0004876415869859,0.2610822276331306,True,,0.9764027740526612,105
epsilon_greedy,difference_in_means,3,0.1785714285714285,0.0646324590144129,0.051894136670918,0.3052487204719391,True,,0.9750174393163163,105
epsilon_greedy,ipw,3,0.1941353139187999,0.0781821055335725,0.0409012028374882,0.3473694250001117,True,,0.9750174393163163,105
epsilon_greedy,aipw,3,0.206992282339672,0.0650693816257302,0.0794586378569484,0.3345259268223957,True,,0.9750174393163163,105
epsilon_greedy,aw_aipw,3,0.2031562295545232,0.0641624832938331,0.0774000731399573,0.3289123859690891,True,,0.9750174393163163,105
epsilon_greedy,difference_in_means,1,0.1860841018444266,0.0465326528353437,0.0948817781820472,0.277286425506806,True,,0.327796483686094,106
epsilon_greedy,ipw,1,0.2179634409341966,0.0479272214186846,0.1240278130744981,0.3118990687938951,True,,0.327796483686094,106
epsilon_greedy,aipw,1,0.1758782516379515,0.0404015669541102,0.0966926354889119,0.2550638677869911,True,,0.327796483686094,106
epsilon_greedy,aw_aipw,1,0.1726456464045407,0.0406287369886219,0.0930147851694913,0.25227650763959,True,,0.327796483686094,106
epsilon_greedy,difference_in_means,2,0.0664109326300647,0.0654438501999463,-0.0618566567714645,0.194678522031594,True,,0.977359222926226,106
epsilon_greedy,ipw,2,0.0751107934320168,0.0720520895232909,-0.0661087070444891,0.2163302939085227,True,,0.977359222926226,106
epsilon_greedy,aipw,2,0.0861949931399023,0.0583583841412493,-0.0281853379728998,0.2005753242527046,True,,0.977359222926226,106
epsilon_greedy,aw_aipw,2,0.0848565112542886,0.0579721362810035,-0.028766787963326,0.1984798104719033,True,,0.977359222926226,106
epsilon_greedy,difference_in_means,3,0.072203765227021,0.0643197627810688,-0.0538606533180335,0.1982681837720757,True,,0.9765408491180784,106
epsilon_greedy,ipw,3,0.0797249397637529,0.0718344444927726,-0.0610679842915229,0.2205178638190289,True,,0.9765408491180784,106
epsilon_greedy,aipw,3,0.0697450392326669,0.060415565565043,-0.0486672933804357,0.1881573718457697,True,,0.9765408491180784,106
epsilon_greedy,aw_aipw,3,0.0700232258246353,0.0603480004407355,-0.0482566815782136,0.1883031332274843,True,,0.9765408491180784,106
epsilon_greedy,difference_in_means,1,0.1484480431848853,0.0470186113055557,0.0562932584229082,0.2406028279468623,True,,0.9309501800736356,107
epsilon_greedy,ipw,1,0.0972080194661676,0.0776919739957102,-0.0550654514532469,0.2494814903855821,True,,0.9309501800736356,107
epsilon_greedy,aipw,1,0.1088791346217341,0.0688328604814178,-0.0260307928747152,0.2437890621181835,True,,0.9309501800736356,107
epsilon_greedy,aw_aipw,1,0.1163133048139657,0.0671335896705992,-0.015266113093299,0.2478927227212305,True,,0.9309501800736356,107
epsilon_greedy,difference_in_means,2,0.1705892965508192,0.0392984103521807,0.093565827610869,0.2476127654907695,True,,0.202119791143252,107
epsilon_greedy,ipw,2,0.1283212776446308,0.0550395221629045,0.0204457964790438,0.2361967588102178,True,,0.202119791143252,107
epsilon_greedy,aipw,2,0.1744935430806095,0.0502170572644601,0.0760699194326821,0.2729171667285369,True,,0.202119791143252,107
epsilon_greedy,aw_aipw,2,0.1745953579988878,0.04942614338017,0.0777218970790417,0.2714688189187338,True,,0.202119791143252,107
epsilon_greedy,difference_in_means,3,0.1456380677721701,0.0458346673024215,0.0558037706160483,0.2354723649282919,True,,0.9088128806661137,107
epsilon_greedy,ipw,3,-0.010847528657947,0.0686964261673343,-0.1454900498125372,0.1237949924966431,True,,0.9088128806661137,107
epsilon_greedy,aipw,3,0.0864113202865315,0.0615555866353742,-0.034235412566037,0.2070580531391002,True,,0.9088128806661137,107
epsilon_greedy,aw_aipw,3,0.0913482585198216,0.0610774853074113,-0.0283614129489789,0.2110579299886222,True,,0.9088128806661137,107
epsilon_greedy,difference_in_means,1,0.1425060743225742,0.0473675636709822,0.0496673554920411,0.2353447931531073,True,,0.182817748822567,108
epsilon_greedy,ipw,1,0.1826316033865752,0.0509861688175355,0.0827005487945263,0.2825626579786241,True,,0.182817748822567,108
epsilon_greedy,aipw,1,0.157545492662067,0.0437605969865307,0.0717762986264947,0.2433146866976394,True,,0.182817748822567,108
epsilon_greedy,aw_aipw,1,0.1590401116127929,0.0436153201003564,0.0735556550419084,0.2445245681836774,True,,0.182817748822567,108
epsilon_greedy,difference_in_means,2,0.1261884183232497,0.0608667750509273,0.006891731368331,0.2454851052781685,True,,0.966087501379784,108
epsilon_greedy,ipw,2,0.1393409095304716,0.0791273027240214,-0.0157457540024085,0.2944275730633519,True,,0.966087501379784,108
epsilon_greedy,aipw,2,0.1238178924999649,0.0632276582569084,-0.0001060405103822,0.2477418255103121,True,,0.966087501379784,108
epsilon_greedy,aw_aipw,2,0.1364763404368602,0.0622907205413637,0.014388771604738,0.2585639092689824,True,,0.966087501379784,108
epsilon_greedy,difference_in_means,3,0.0568883490231804,0.0643459862401824,-0.0692274665572869,0.1830041646036479,True,,0.9770993614940556,108
epsilon_greedy,ipw,3,0.0937555347872052,0.0757044867733428,-0.0546225327566356,0.2421336023310462,True,,0.9770993614940556,108
epsilon_greedy,aipw,3,0.0777280847287122,0.0645542002896998,-0.0487958228898845,0.204251992347309,True,,0.9770993614940556,108
epsilon_greedy,aw_aipw,3,0.0832728157783404,0.0639699372652535,-0.0421059573548432,0.2086515889115241,True,,0.9770993614940556,108
epsilon_greedy,difference_in_means,1,0.0866139553161989,0.04563981890167,-0.0028384459920048,0.1760663566244026,True,,0.1414442076784187,109
epsilon_greedy,ipw,1,0.0494063438492583,0.0621813940256467,-0.0724669489495034,0.17127963664802,True,,0.1414442076784187,109
epsilon_greedy,aipw,1,0.0900306352438699,0.050170483416603,-0.008301705339636,0.1883629758273759,True,,0.1414442076784187,109
epsilon_greedy,aw_aipw,1,0.0992077891860504,0.0491590236181597,0.0028578733793033,0.1955577049927975,True,,0.1414442076784187,109
epsilon_greedy,difference_in_means,2,0.0748223179808607,0.052172901522911,-0.0274346899729998,0.1770793259347213,True,,0.9168823600780336,109
epsilon_greedy,ipw,2,0.0837972600466426,0.0877996969369176,-0.0882869838032477,0.2558815038965329,True,,0.9168823600780336,109
epsilon_greedy,aipw,2,0.1444752360258338,0.0681112976103901,0.0109795457691801,0.2779709262824875,True,,0.9168823600780336,109
epsilon_greedy,aw_aipw,2,0.1411122832095583,0.0675590226776975,0.0086990319305463,0.2735255344885703,True,,0.9168823600780336,109
epsilon_greedy,difference_in_means,3,0.0487316421895861,0.0572771180892417,-0.0635294464035752,0.1609927307827475,True,,0.960750191539632,109
epsilon_greedy,ipw,3,0.0389456952548699,0.0863296270867527,-0.1302572646339388,0.2081486551436787,True,,0.960750191539632,109
epsilon_greedy,aipw,3,0.0446938394206755,0.0675672980789106,-0.0877356313466716,0.1771233101880227,True,,0.960750191539632,109
epsilon_greedy,aw_aipw,3,0.0443221575874253,0.0661012625998057,-0.0852339364408183,0.173878251615669,True,,0.960750191539632,109
epsilon_greedy,difference_in_means,1,0.1463110145535105,0.0293829170837176,0.0887215553086971,0.2039004737983238,True,,0.1692528537082782,110
epsilon_greedy,ipw,1,0.1386541788834731,0.0556885035991575,0.0295067174761952,0.2478016402907511,True,,0.1692528537082782,110
epsilon_greedy,aipw,1,0.0977461527852642,0.0441082376673484,0.0112955955357281,0.1841967100348002,True,,0.1692528537082782,110
epsilon_greedy,aw_aipw,1,0.092802249849847,0.0442837575566711,0.006007679938668,0.179596819761026,True,,0.1692528537082782,110
epsilon_greedy,difference_in_means,2,0.1177385892116182,0.0613427289145193,-0.0024909501742434,0.2379681285974799,True,,0.9794219121365788,110
epsilon_greedy,ipw,2,0.0518792838450477,0.080136090361398,-0.1051845671251398,0.2089431348152353,True,,0.9794219121365788,110
epsilon_greedy,aipw,2,0.0676997116877783,0.0638713181236412,-0.0574857714796589,0.1928851948552156,True,,0.9794219121365788,110
epsilon_greedy,aw_aipw,2,0.0558183950603054,0.0618416651633518,-0.0653890414038495,0.1770258315244604,True,,0.9794219121365788,110
epsilon_greedy,difference_in_means,3,0.0448219225449516,0.0549127562344215,-0.062805101966342,0.1524489470562451,True,,0.978851238479942,110
epsilon_greedy,ipw,3,0.0280099338702652,0.0779137471703892,-0.1246982044842571,0.1807180722247877,True,,0.978851238479942,110
epsilon_greedy,aipw,3,0.0492378968622104,0.0633429646086068,-0.0749120324446542,0.173387826169075,True,,0.978851238479942,110
epsilon_greedy,aw_aipw,3,0.04752608749782,0.0616641451827925,-0.0733334161979024,0.1683855911935424,True,,0.978851238479942,110
epsilon_greedy,difference_in_means,1,0.1329649488693285,0.0456451981300534,0.0435020044672288,0.2224278932714282,True,,0.1758964749241632,111
epsilon_greedy,ipw,1,0.1306303173786268,0.05631551282537,0.020253940469998,0.2410066942872555,True,,0.1758964749241632,111
epsilon_greedy,aipw,1,0.1362912473402977,0.0492755052852214,0.0397130316612505,0.2328694630193449,True,,0.1758964749241632,111
epsilon_greedy,aw_aipw,1,0.1300586186896857,0.0486048860164146,0.0347947926248385,0.2253224447545329,True,,0.1758964749241632,111
epsilon_greedy,difference_in_means,2,0.0737743373211353,0.0574880513992416,-0.0389001729627658,0.1864488476050364,True,,0.9667567138541752,111
epsilon_greedy,ipw,2,0.1292175510950168,0.0823248225005567,-0.0321361360397269,0.2905712382297606,True,,0.9667567138541752,111
epsilon_greedy,aipw,2,0.0699017244960719,0.0701830245625865,-0.0676544759726875,0.2074579249648315,True,,0.9667567138541752,111
epsilon_greedy,aw_aipw,2,0.0659862934895785,0.0688459239026148,-0.0689492378419317,0.2009218248210888,True,,0.9667567138541752,111
epsilon_greedy,difference_in_means,3,0.1293769041358874,0.0499903816631149,0.0313975565027706,0.2273562517690043,True,,0.874841722092329,111
epsilon_greedy,ipw,3,0.1845167743498788,0.0837138457410567,0.0204406516900658,0.3485928970096917,True,,0.874841722092329,111
epsilon_greedy,aipw,3,0.2171394341294426,0.065923561121942,0.0879316285978114,0.3463472396610739,True,,0.874841722092329,111
epsilon_greedy,aw_aipw,3,0.2065256125928585,0.0633800036788782,0.0823030880422411,0.3307481371434759,True,,0.874841722092329,111
epsilon_greedy,difference_in_means,1,0.1613001023205285,0.0472945507646515,0.0686044861568102,0.2539957184842468,True,,0.1707068287969379,112
epsilon_greedy,ipw,1,0.2790798847572565,0.0396739172305044,0.2013204358598447,0.3568393336546683,True,,0.1707068287969379,112
epsilon_greedy,aipw,1,0.1800327137100517,0.0337166520393145,0.1139492900337262,0.2461161373863773,True,,0.1707068287969379,112
epsilon_greedy,aw_aipw,1,0.1806246931025562,0.0340801789091506,0.1138287698539393,0.2474206163511731,True,,0.1707068287969379,112
epsilon_greedy,difference_in_means,2,0.1012684989429175,0.0651593503754505,-0.026441481048992,0.2289784789348271,True,,0.977415175483878,112
epsilon_greedy,ipw,2,0.2071735940435493,0.0699309827788275,0.0701113863935565,0.344235801693542,True,,0.977415175483878,112
epsilon_greedy,aipw,2,0.1572799717072214,0.056517531419223,0.0465076456304334,0.2680522977840094,True,,0.977415175483878,112
epsilon_greedy,aw_aipw,2,0.1486556918449561,0.0574314620425961,0.0360920946619884,0.2612192890279239,True,,0.977415175483878,112
epsilon_greedy,difference_in_means,3,0.1082729698818147,0.0636984851168469,-0.0165737668169659,0.2331197065805954,True,,0.976483624041514,112
epsilon_greedy,ipw,3,0.2732240899395476,0.074968596310269,0.1262883411998979,0.4201598386791973,True,,0.976483624041514,112
epsilon_greedy,aipw,3,0.1260887039368724,0.0592096456399686,0.0100399309451547,0.24213747692859,True,,0.976483624041514,112
epsilon_greedy,aw_aipw,3,0.1273905508689008,0.0589367702805576,0.0118766037538972,0.2429044979839043,True,,0.976483624041514,112
epsilon_greedy,difference_in_means,1,0.0982323232323232,0.0608071667388173,-0.0209475335776806,0.2174121800423271,True,,0.9794227149193172,113
epsilon_greedy,ipw,1,0.1744709101274919,0.073454165675437,0.030503390889197,0.3184384293657868,True,,0.9794227149193172,113
epsilon_greedy,aipw,1,0.164215026218295,0.0621191368078562,0.0424637553241804,0.2859662971124097,True,,0.9794227149193172,113
epsilon_greedy,aw_aipw,1,0.155180984895931,0.0610617201279437,0.0355022126110966,0.2748597571807653,True,,0.9794227149193172,113
epsilon_greedy,difference_in_means,2,0.1604794520547945,0.0391184602487564,0.0838086788365701,0.2371502252730188,True,,0.2328371151924653,113
epsilon_greedy,ipw,2,0.2352661361590989,0.0443910501988244,0.1482612765334934,0.3222709957847043,True,,0.2328371151924653,113
epsilon_greedy,aipw,2,0.2082716097880415,0.0403120791426856,0.1292613865264492,0.2872818330496337,True,,0.2328371151924653,113
epsilon_greedy,aw_aipw,2,0.2082442021934582,0.0396038838393834,0.1306220162203588,0.2858663881665577,True,,0.2328371151924653,113
epsilon_greedy,difference_in_means,3,0.0956106870229007,0.0560434702069327,-0.0142324961513308,0.2054538701971323,True,,0.9730508768800368,113
epsilon_greedy,ipw,3,0.1616956424579986,0.0720813992044065,0.0204186960621077,0.3029725888538895,True,,0.9730508768800368,113
epsilon_greedy,aipw,3,0.1302824609178857,0.059382380944407,0.0138951329506103,0.2466697888851611,True,,0.9730508768800368,113
epsilon_greedy,aw_aipw,3,0.1333588460682665,0.0578916068875256,0.0198933815615654,0.2468243105749676,True,,0.9730508768800368,113
epsilon_greedy,difference_in_means,1,0.1584571796585931,0.0421964556839688,0.0757536462427737,0.2411607130744125,True,,0.3648701869779063,114
epsilon_greedy,ipw,1,0.1282826658649051,0.0548092646005794,0.0208584812286433,0.235706850501167,True,,0.3648701869779063,114
epsilon_greedy,aipw,1,0.1605663058517132,0.0480909899814134,0.0663096975072663,0.2548229141961601,True,,0.3648701869779063,114
epsilon_greedy,aw_aipw,1,0.1563325035688458,0.047754029616166,0.0627363254045013,0.2499286817331903,True,,0.3648701869779063,114
epsilon_greedy,difference_in_means,2,0.1105796061548274,0.061472658565008,-0.009904590666516,0.2310638029761709,True,,0.9783047385256328,114
epsilon_greedy,ipw,2,0.1568573194785569,0.087267828650998,-0.0141844816864118,0.3278991206435256,True,,0.9783047385256328,114
epsilon_greedy,aipw,2,0.1304883474989842,0.0713485239309133,-0.0093521897557001,0.2703288847536685,True,,0.9783047385256328,114
epsilon_greedy,aw_aipw,2,0.123210764148176,0.0702069454054458,-0.0143923203110677,0.2608138486074198,True,,0.9783047385256328,114
epsilon_greedy,difference_in_means,3,0.1188817683663044,0.0643888170403199,-0.0073179940398614,0.2450815307724704,True,,0.9779876465560547,114
epsilon_greedy,ipw,3,0.0776714586023323,0.0821246219855783,-0.0832898427333675,0.2386327599380323,True,,0.9779876465560547,114
epsilon_greedy,aipw,3,0.1117696095355441,0.0686436934710383,-0.0227695574334983,0.2463087765045865,True,,0.9779876465560547,114
epsilon_greedy,aw_aipw,3,0.1053497637935043,0.0676279919138578,-0.027198664704423,0.2378981922914317,True,,0.9779876465560547,114
epsilon_greedy,difference_in_means,1,0.1686659893716786,0.0414055861740823,0.0875125317117075,0.2498194470316497,True,,0.242656722174882,115
epsilon_greedy,ipw,1,0.1241113012089249,0.0565640924706792,0.0132477171482004,0.2349748852696495,True,,0.242656722174882,115
epsilon_greedy,aipw,1,0.158320354435578,0.0488621886644878,0.0625522244473807,0.2540884844237754,True,,0.242656722174882,115
epsilon_greedy,aw_aipw,1,0.1578937247331763,0.0485074425288214,0.0628208843945397,0.2529665650718129,True,,0.242656722174882,115
epsilon_greedy,difference_in_means,2,0.1198308270676691,0.0582719011203483,0.0056199995611071,0.2340416545742311,True,,0.9710569509497812,115
epsilon_greedy,ipw,2,0.0684768921056568,0.0822870021113444,-0.0928026684283497,0.2297564526396634,True,,0.9710569509497812,115
epsilon_greedy,aipw,2,0.1005390314936336,0.0663862116423338,-0.0295755523953944,0.2306536153826617,True,,0.9710569509497812,115
epsilon_greedy,aw_aipw,2,0.1035965371371633,0.0653970458392344,-0.0245793174030511,0.2317723916773778,True,,0.9710569509497812,115
epsilon_greedy,difference_in_means,3,0.122564935064935,0.063320828286084,-0.0015416078470346,0.2466714779769048,True,,0.9780521016900692,115
epsilon_greedy,ipw,3,0.0685515198466651,0.0824189722025186,-0.0929866973130792,0.2300897370064095,True,,0.9780521016900692,115
epsilon_greedy,aipw,3,0.1202430509138346,0.0688937891287864,-0.0147862945370837,0.2552723963647531,True,,0.9780521016900692,115
epsilon_greedy,aw_aipw,3,0.1255859260482722,0.0682041234672405,-0.0080916995446423,0.2592635516411868,True,,0.9780521016900692,115
epsilon_greedy,difference_in_means,1,0.0927777170944839,0.0420915617508283,0.0102797720098166,0.1752756621791511,True,,0.2653743819256786,116
epsilon_greedy,ipw,1,0.1246146279527253,0.0555024039640736,0.0158319151277478,0.2333973407777028,True,,0.2653743819256786,116
epsilon_greedy,aipw,1,0.1090681337410171,0.0458980545593965,0.0191095998441454,0.1990266676378887,True,,0.2653743819256786,116
epsilon_greedy,aw_aipw,1,0.1075470913119815,0.0455122982063466,0.0183446259738953,0.1967495566500678,True,,0.2653743819256786,116
epsilon_greedy,difference_in_means,2,0.0663703703703703,0.0623355912535233,-0.0558051434415453,0.188545884182286,True,,0.9786087619453168,116
epsilon_greedy,ipw,2,0.1308043196669133,0.0856509358430049,-0.0370684298275272,0.2986770691613539,True,,0.9786087619453168,116
epsilon_greedy,aipw,2,0.0662122768439682,0.0679158258088086,-0.0669002957215926,0.1993248494095291,True,,0.9786087619453168,116
epsilon_greedy,aw_aipw,2,0.0577153722661499,0.0665809126385579,-0.0727808185632314,0.1882115630955312,True,,0.9786087619453168,116
epsilon_greedy,difference_in_means,3,0.0483809523809524,0.0624550734811049,-0.0740287422938158,0.1707906470557206,True,,0.9776856687746992,116
epsilon_greedy,ipw,3,0.1083524232805829,0.0844874333576344,-0.0572399032466085,0.2739447498077745,True,,0.9776856687746992,116
epsilon_greedy,aipw,3,0.0925804484088235,0.0696765642028102,-0.0439831079951773,0.2291440048128243,True,,0.9776856687746992,116
epsilon_greedy,aw_aipw,3,0.0860874584242816,0.0678482034445705,-0.046892576742823,0.2190674935913863,True,,0.9776856687746992,116
epsilon_greedy,difference_in_means,1,0.127666821940142,0.0303609479692451,0.068160457383927,0.187173186496357,True,,0.6875414162572825,117
epsilon_greedy,ipw,1,0.3539427990504252,0.0833824828381358,0.1905161357461497,0.5173694623547007,True,,0.6875414162572825,117
epsilon_greedy,aipw,1,0.2503083586014891,0.0608485723566337,0.1310473482718074,0.3695693689311707,True,,0.6875414162572825,117
epsilon_greedy,aw_aipw,1,0.2130349843304097,0.0579179939067358,0.099517802216397,0.3265521664444223,True,,0.6875414162572825,117
epsilon_greedy,difference_in_means,2,0.1137997686240641,0.0290736705025746,0.0568164215406333,0.1707831157074949,True,,0.4770197929470159,117
